id;legs;isSelfTransfer;isProtectedSelfTransfer;farePolicy;fareAttributes;isMashUp;hasFlexibleOptions;score;eco;tags;price_EUR
15055-2412280940--32356-0-13542-2412281200|13542-2501041800--32356-0-15055-2501042035;[{'id': '15055-2412280940--32356-0-13542-2412281200', 'origin': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'destination': {'id': 'LGW', 'entityId': '95565051', 'name': 'London Gatwick', 'displayCode': 'LGW', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'durationInMinutes': 140, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-12-28T09:40:00', 'arrival': '2024-12-28T12:00:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -32356, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/EZ.png', 'name': 'easyJet'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '15055-13542-2412280940-2412281200--32356', 'origin': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'destination': {'flightPlaceId': 'LGW', 'displayCode': 'LGW', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Gatwick', 'type': 'Airport', 'country': 'United Kingdom'}, 'departure': '2024-12-28T09:40:00', 'arrival': '2024-12-28T12:00:00', 'durationInMinutes': 140, 'flightNumber': '8524', 'marketingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}}]}, {'id': '13542-2501041800--32356-0-15055-2501042035', 'origin': {'id': 'LGW', 'entityId': '95565051', 'name': 'London Gatwick', 'displayCode': 'LGW', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'destination': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'durationInMinutes': 155, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2025-01-04T18:00:00', 'arrival': '2025-01-04T20:35:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -32356, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/EZ.png', 'name': 'easyJet'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '13542-15055-2501041800-2501042035--32356', 'origin': {'flightPlaceId': 'LGW', 'displayCode': 'LGW', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Gatwick', 'type': 'Airport', 'country': 'United Kingdom'}, 'destination': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'departure': '2025-01-04T18:00:00', 'arrival': '2025-01-04T20:35:00', 'durationInMinutes': 155, 'flightNumber': '8549', 'marketingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}}]}];False;False;{'isChangeAllowed': False, 'isPartiallyChangeable': False, 'isCancellationAllowed': False, 'isPartiallyRefundable': False};{};False;False;0.999;;;142.09
15055-2412280915--32356-0-13771-2412281135|13542-2501041800--32356-0-15055-2501042035;[{'id': '15055-2412280915--32356-0-13771-2412281135', 'origin': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'destination': {'id': 'LTN', 'entityId': '95565053', 'name': 'London Luton', 'displayCode': 'LTN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': True}, 'durationInMinutes': 140, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-12-28T09:15:00', 'arrival': '2024-12-28T11:35:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -32356, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/EZ.png', 'name': 'easyJet'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '15055-13771-2412280915-2412281135--32356', 'origin': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'destination': {'flightPlaceId': 'LTN', 'displayCode': 'LTN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Luton', 'type': 'Airport', 'country': 'United Kingdom'}, 'departure': '2024-12-28T09:15:00', 'arrival': '2024-12-28T11:35:00', 'durationInMinutes': 140, 'flightNumber': '2458', 'marketingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}}]}, {'id': '13542-2501041800--32356-0-15055-2501042035', 'origin': {'id': 'LGW', 'entityId': '95565051', 'name': 'London Gatwick', 'displayCode': 'LGW', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': True}, 'destination': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'durationInMinutes': 155, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2025-01-04T18:00:00', 'arrival': '2025-01-04T20:35:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -32356, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/EZ.png', 'name': 'easyJet'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '13542-15055-2501041800-2501042035--32356', 'origin': {'flightPlaceId': 'LGW', 'displayCode': 'LGW', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Gatwick', 'type': 'Airport', 'country': 'United Kingdom'}, 'destination': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'departure': '2025-01-04T18:00:00', 'arrival': '2025-01-04T20:35:00', 'durationInMinutes': 155, 'flightNumber': '8549', 'marketingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}}]}];False;False;{'isChangeAllowed': False, 'isPartiallyChangeable': False, 'isCancellationAllowed': False, 'isPartiallyRefundable': False};{};False;False;0.966415;;;145.59
15055-2412280940--32356-0-13542-2412281200|13542-2501040630--32356-0-15055-2501040900;[{'id': '15055-2412280940--32356-0-13542-2412281200', 'origin': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'destination': {'id': 'LGW', 'entityId': '95565051', 'name': 'London Gatwick', 'displayCode': 'LGW', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'durationInMinutes': 140, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-12-28T09:40:00', 'arrival': '2024-12-28T12:00:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -32356, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/EZ.png', 'name': 'easyJet'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '15055-13542-2412280940-2412281200--32356', 'origin': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'destination': {'flightPlaceId': 'LGW', 'displayCode': 'LGW', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Gatwick', 'type': 'Airport', 'country': 'United Kingdom'}, 'departure': '2024-12-28T09:40:00', 'arrival': '2024-12-28T12:00:00', 'durationInMinutes': 140, 'flightNumber': '8524', 'marketingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}}]}, {'id': '13542-2501040630--32356-0-15055-2501040900', 'origin': {'id': 'LGW', 'entityId': '95565051', 'name': 'London Gatwick', 'displayCode': 'LGW', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': False}, 'destination': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'durationInMinutes': 150, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2025-01-04T06:30:00', 'arrival': '2025-01-04T09:00:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -32356, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/EZ.png', 'name': 'easyJet'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '13542-15055-2501040630-2501040900--32356', 'origin': {'flightPlaceId': 'LGW', 'displayCode': 'LGW', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Gatwick', 'type': 'Airport', 'country': 'United Kingdom'}, 'destination': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'departure': '2025-01-04T06:30:00', 'arrival': '2025-01-04T09:00:00', 'durationInMinutes': 150, 'flightNumber': '8523', 'marketingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}}]}];False;False;{'isChangeAllowed': False, 'isPartiallyChangeable': False, 'isCancellationAllowed': False, 'isPartiallyRefundable': False};{};False;False;0.948215;{'ecoContenderDelta': 7.0864973};['third_cheapest'];117.09
15055-2412280940--32356-0-13542-2412281200|13771-2501040610--32356-0-15055-2501040840;[{'id': '15055-2412280940--32356-0-13542-2412281200', 'origin': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'destination': {'id': 'LGW', 'entityId': '95565051', 'name': 'London Gatwick', 'displayCode': 'LGW', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': True}, 'durationInMinutes': 140, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2024-12-28T09:40:00', 'arrival': '2024-12-28T12:00:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -32356, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/EZ.png', 'name': 'easyJet'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '15055-13542-2412280940-2412281200--32356', 'origin': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'destination': {'flightPlaceId': 'LGW', 'displayCode': 'LGW', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Gatwick', 'type': 'Airport', 'country': 'United Kingdom'}, 'departure': '2024-12-28T09:40:00', 'arrival': '2024-12-28T12:00:00', 'durationInMinutes': 140, 'flightNumber': '8524', 'marketingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}}]}, {'id': '13771-2501040610--32356-0-15055-2501040840', 'origin': {'id': 'LTN', 'entityId': '95565053', 'name': 'London Luton', 'displayCode': 'LTN', 'city': 'London', 'country': 'United Kingdom', 'isHighlighted': True}, 'destination': {'id': 'OPO', 'entityId': '95566290', 'name': 'Porto', 'displayCode': 'OPO', 'city': 'Porto', 'country': 'Portugal', 'isHighlighted': False}, 'durationInMinutes': 150, 'stopCount': 0, 'isSmallestStops': False, 'departure': '2025-01-04T06:10:00', 'arrival': '2025-01-04T08:40:00', 'timeDeltaInDays': 0, 'carriers': {'marketing': [{'id': -32356, 'logoUrl': 'https://logos.skyscnr.com/images/airlines/favicon/EZ.png', 'name': 'easyJet'}], 'operationType': 'fully_operated'}, 'segments': [{'id': '13771-15055-2501040610-2501040840--32356', 'origin': {'flightPlaceId': 'LTN', 'displayCode': 'LTN', 'parent': {'flightPlaceId': 'LOND', 'displayCode': 'LON', 'name': 'London', 'type': 'City'}, 'name': 'London Luton', 'type': 'Airport', 'country': 'United Kingdom'}, 'destination': {'flightPlaceId': 'OPO', 'displayCode': 'OPO', 'parent': {'flightPlaceId': 'PORT', 'displayCode': 'OPO', 'name': 'Porto', 'type': 'City'}, 'name': 'Porto', 'type': 'Airport', 'country': 'Portugal'}, 'departure': '2025-01-04T06:10:00', 'arrival': '2025-01-04T08:40:00', 'durationInMinutes': 150, 'flightNumber': '2457', 'marketingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}, 'operatingCarrier': {'id': -32356, 'name': 'easyJet', 'alternateId': 'EZ', 'allianceId': 0, 'displayCode': ''}}]}];False;False;{'isChangeAllowed': False, 'isPartiallyChangeable': False, 'isCancellationAllowed': False, 'isPartiallyRefundable': False};{};False;False;0.930592;;;120.59
